True Wavelength,Predicted Wavelength,Noise Level,Absolute Error,Relative Error (%),Trial
1000.0,935.4575148412512,0.02,64.54248515874883,6.454248515874883,2
1000.0,745.8952163077385,0.02,254.10478369226155,25.41047836922615,3
1000.0,991.1452913505649,0.02,8.85470864943511,0.8854708649435111,4
1000.0,1012.8900291354043,0.02,12.890029135404347,1.2890029135404348,5
1000.0,942.9152975729008,0.02,57.08470242709916,5.708470242709916,6
1000.0,947.4898894628417,0.02,52.51011053715831,5.251011053715831,7
1000.0,882.5412394278438,0.02,117.45876057215617,11.745876057215616,8
1000.0,995.5167204388462,0.02,4.483279561153836,0.44832795611538356,9
1000.0,954.16509885181,0.02,45.834901148190056,4.583490114819005,10
1000.0,914.3776601918804,0.02,85.62233980811959,8.562233980811959,11
1000.0,929.135392662937,0.02,70.86460733706303,7.086460733706304,12
1000.0,877.4060684071073,0.02,122.59393159289266,12.259393159289266,13
1000.0,883.1250024869518,0.02,116.87499751304824,11.687499751304824,14
1000.0,874.2543612824988,0.02,125.74563871750115,12.574563871750117,15
1000.0,778.0741465510246,0.02,221.92585344897543,22.19258534489754,16
1000.0,670.616063209835,0.02,329.38393679016497,32.9383936790165,17
1000.0,883.1284611545259,0.02,116.8715388454741,11.68715388454741,18
1000.0,792.1023831322643,0.02,207.89761686773568,20.789761686773566,19
1000.0,730.6529955313149,0.05,269.3470044686851,26.934700446868508,0
1000.0,933.1798944535675,0.05,66.8201055464325,6.68201055464325,1
1000.0,850.2743762569949,0.05,149.72562374300514,14.972562374300512,2
1000.0,752.519572873803,0.05,247.48042712619701,24.748042712619704,3
1000.0,732.1702294443616,0.05,267.82977055563845,26.782977055563844,4
1000.0,835.3931988066557,0.05,164.60680119334427,16.460680119334427,5
1000.0,684.8718190496575,0.05,315.12818095034254,31.512818095034255,6
1000.0,848.1191429077999,0.05,151.88085709220013,15.188085709220015,7
1000.0,1034.6732319089288,0.05,34.673231908928756,3.4673231908928757,8
1000.0,630.2539282457585,0.05,369.7460717542415,36.97460717542415,9
1000.0,1022.3871814684154,0.05,22.387181468415406,2.2387181468415407,10
1000.0,936.980630342972,0.05,63.01936965702805,6.301936965702805,11
1000.0,851.8668880600844,0.05,148.13311193991558,14.813311193991558,12
1000.0,743.6816864153001,0.05,256.3183135846999,25.63183135846999,13
1000.0,1069.7978771484816,0.05,69.79787714848158,6.979787714848157,14
1000.0,912.1957210547545,0.05,87.80427894524553,8.780427894524554,15
1000.0,932.3412890724535,0.05,67.65871092754651,6.765871092754651,16
1000.0,984.4264352112119,0.05,15.573564788788076,1.5573564788788077,17
1000.0,896.3198639771881,0.05,103.6801360228119,10.36801360228119,18
1000.0,1020.4814159546725,0.05,20.481415954672457,2.048141595467246,19
1000.0,397.9172891922617,0.1,602.0827108077383,60.208271080773834,0
1000.0,963.2692000370702,0.1,36.73079996292984,3.6730799962929837,1
1000.0,427.9323089032842,0.1,572.0676910967159,57.20676910967158,2
1000.0,613.7774374671301,0.1,386.2225625328699,38.62225625328699,3
1000.0,696.5319175193981,0.1,303.4680824806019,30.346808248060185,4
1000.0,688.6870623845534,0.1,311.3129376154466,31.131293761544658,5
1000.0,444.463745675641,0.1,555.536254324359,55.55362543243591,6
1000.0,682.580269333353,0.1,317.41973066664696,31.7419730666647,7
1000.0,248.36678000057688,0.1,751.6332199994231,75.16332199994231,8
1000.0,1019.3971824721783,0.1,19.397182472178315,1.9397182472178316,9
1000.0,980.5886503286118,0.1,19.411349671388166,1.9411349671388165,10
1000.0,903.2739259685214,0.1,96.72607403147856,9.672607403147856,11
1000.0,235.64253776933947,0.1,764.3574622306605,76.43574622306605,12
1000.0,353.88686779687947,0.1,646.1131322031206,64.61131322031206,13
1000.0,647.061054416631,0.1,352.938945583369,35.293894558336895,14
1000.0,878.7615427567379,0.1,121.23845724326213,12.123845724326213,15
1000.0,787.5849714503469,0.1,212.41502854965313,21.241502854965315,16
1000.0,826.1662613933796,0.1,173.8337386066204,17.383373860662036,17
1000.0,968.8246555238084,0.1,31.17534447619164,3.117534447619164,18
1000.0,754.708942158907,0.1,245.291057841093,24.529105784109298,19
1000.0,1214.8858613698644,0.2,214.88586136986441,21.48858613698644,0
1000.0,387.5579747961064,0.2,612.4420252038935,61.24420252038936,1
1000.0,849.1983842606578,0.2,150.8016157393422,15.08016157393422,2
1000.0,753.845914918562,0.2,246.15408508143798,24.615408508143798,3
1000.0,722.8106705545919,0.2,277.18932944540813,27.718932944540814,4
1000.0,28.07658822325057,0.2,971.9234117767494,97.19234117767493,5
1000.0,343.72864031346694,0.2,656.2713596865331,65.6271359686533,6
1000.0,691.4025769698688,0.2,308.59742303013115,30.859742303013114,7
1000.0,867.4732799945492,0.2,132.52672000545078,13.252672000545079,8
1000.0,853.3403173264105,0.2,146.6596826735895,14.665968267358947,9
1000.0,714.5624731711451,0.2,285.43752682885486,28.543752682885486,10
1000.0,527.7536573570804,0.2,472.24634264291956,47.22463426429195,11
1000.0,859.8823969699034,0.2,140.11760303009657,14.011760303009657,12
1000.0,870.2548988785363,0.2,129.74510112146368,12.974510112146367,13
1000.0,924.781088239675,0.2,75.218911760325,7.5218911760325,14
1000.0,656.5349582235986,0.2,343.46504177640145,34.34650417764015,15
1000.0,711.1470653476855,0.2,288.8529346523145,28.88529346523145,16
1000.0,1025.250538981377,0.2,25.250538981377076,2.5250538981377075,17
1000.0,624.842459962001,0.2,375.15754003799896,37.5157540037999,18
1000.0,762.2146896993968,0.2,237.78531030060321,23.77853103006032,19
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,0
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,1
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,2
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,3
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,4
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,5
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,6
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,7
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,8
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,9
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,10
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,11
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,12
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,13
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,14
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,15
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,16
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,17
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,18
1250.0,1246.0096784898467,0.0,3.990321510153308,0.31922572081226464,19
1250.0,1225.9412650096044,0.01,24.05873499039558,1.9246987992316462,0
1250.0,1226.0897832315009,0.01,23.91021676849914,1.9128173414799312,1
1250.0,1211.2623907373559,0.01,38.73760926264413,3.0990087410115303,2
1250.0,1202.4339664469346,0.01,47.56603355306538,3.8052826842452308,3
1250.0,1225.3891221953572,0.01,24.61087780464277,1.9688702243714213,4
1250.0,1188.7698244273693,0.01,61.23017557263074,4.898414045810459,5
1250.0,1209.573460273848,0.01,40.42653972615199,3.234123178092159,6
1250.0,1229.2739599111085,0.01,20.726040088891523,1.658083207111322,7
1250.0,1207.9407980851959,0.01,42.059201914804135,3.3647361531843307,8
1250.0,1191.6008649272792,0.01,58.39913507272081,4.671930805817665,9
1250.0,1210.301759234213,0.01,39.69824076578698,3.175859261262958,10
1250.0,1230.1595673650395,0.01,19.840432634960507,1.5872346107968405,11
1250.0,1243.0961456585394,0.01,6.903854341460601,0.5523083473168481,12
1250.0,1207.7949298904102,0.01,42.20507010958977,3.3764056087671817,13
1250.0,1240.3439577282502,0.01,9.656042271749811,0.7724833817399849,14
1250.0,1205.1743962242433,0.01,44.82560377575669,3.5860483020605347,15
1250.0,1162.1436312937792,0.01,87.85636870622079,7.028509496497663,16
1250.0,1208.261515946169,0.01,41.738484053830916,3.3390787243064732,17
1250.0,1209.9188078688253,0.01,40.0811921311747,3.206495370493976,18
1250.0,1247.075339767605,0.01,2.924660232394899,0.23397281859159194,19
1250.0,1232.3413646433291,0.02,17.658635356670857,1.4126908285336686,0
1250.0,1114.3875095783658,0.02,135.61249042163422,10.848999233730737,1
1250.0,1199.401892601151,0.02,50.598107398848924,4.047848591907914,2
1250.0,1260.1779219333082,0.02,10.177921933308198,0.8142337546646559,3
1250.0,1217.4657376080393,0.02,32.53426239196074,2.602740991356859,4
1250.0,1177.338403301674,0.02,72.6615966983261,5.812927735866087,5
1250.0,1225.4752204101671,0.02,24.52477958983286,1.961982367186629,6
1250.0,1168.1347965672346,0.02,81.86520343276538,6.549216274621231,7
1250.0,1143.7674968660572,0.02,106.23250313394283,8.498600250715427,8
1250.0,1212.5652249711345,0.02,37.43477502886549,2.994782002309239,9
1250.0,1101.5714404874407,0.02,148.42855951255933,11.874284761004747,10
1250.0,1234.428222818065,0.02,15.571777181934976,1.245742174554798,11
1250.0,1201.1278658191904,0.02,48.87213418080955,3.909770734464764,12
1250.0,1205.7915429041318,0.02,44.2084570958682,3.5366765676694554,13
1250.0,1117.8820535723369,0.02,132.11794642766313,10.56943571421305,14
1250.0,1254.1620736673217,0.02,4.1620736673216925,0.3329658933857354,15
1250.0,1262.9903662034521,0.02,12.99036620345214,1.039229296276171,16
1250.0,1202.510695892817,0.02,47.48930410718299,3.799144328574639,17
1250.0,1089.2370007242891,0.02,160.76299927571085,12.861039942056868,18
1250.0,1301.4463346099012,0.02,51.446334609901214,4.115706768792097,19
1250.0,1184.9143082323362,0.05,65.08569176766377,5.206855341413101,0
1250.0,1142.7546886341238,0.05,107.2453113658762,8.579624909270096,1
1250.0,1174.5777185441234,0.05,75.4222814558766,6.0337825164701275,2
1250.0,931.2356767564609,0.05,318.76432324353914,25.50114585948313,3
1250.0,1266.4837350306343,0.05,16.483735030634307,1.3186988024507444,4
1250.0,1308.8015392201658,0.05,58.80153922016575,4.70412313761326,5
1250.0,1231.4065455739092,0.05,18.59345442609083,1.4874763540872664,6
1250.0,949.3459292064098,0.05,300.6540707935902,24.052325663487217,7
1250.0,1144.965258811156,0.05,105.03474118884401,8.402779295107521,8
1250.0,1192.3749328874746,0.05,57.62506711252536,4.610005369002028,9
1250.0,1054.9286250973144,0.05,195.07137490268565,15.605709992214853,10
1250.0,1179.3577265651575,0.05,70.64227343484254,5.651381874787402,11
1250.0,963.0118602312266,0.05,286.9881397687734,22.95905118150187,12
1250.0,1038.572827836126,0.05,211.42717216387405,16.914173773109926,13
1250.0,888.2724351489047,0.05,361.7275648510953,28.938205188087622,14
1250.0,1115.8280769547619,0.05,134.17192304523815,10.73375384361905,15
1250.0,1085.9173566640218,0.05,164.08264333597822,13.126611466878257,16
1250.0,1135.9323591633895,0.05,114.06764083661051,9.12541126692884,17
1250.0,1032.1021949666288,0.05,217.89780503337124,17.431824402669697,18
1250.0,1258.9013882503275,0.05,8.9013882503275,0.7121110600262,19
1250.0,1225.122871616151,0.1,24.877128383848913,1.9901702707079132,0
1250.0,1102.8254995001087,0.1,147.17450049989134,11.773960039991307,1
1250.0,870.9839515818347,0.1,379.01604841816527,30.32128387345322,2
1250.0,964.4740231316838,0.1,285.5259768683162,22.842078149465298,3
1250.0,1338.6660167285677,0.1,88.66601672856768,7.093281338285415,4
1250.0,661.8818490594851,0.1,588.1181509405149,47.04945207524119,5
1250.0,625.6685825977596,0.1,624.3314174022404,49.946513392179234,6
1250.0,936.7849451552481,0.1,313.2150548447519,25.05720438758015,7
1250.0,1317.5037400447247,0.1,67.50374004472474,5.400299203577979,8
1250.0,1646.350089300759,0.1,396.350089300759,31.70800714406072,9
1250.0,1135.7944069447285,0.1,114.20559305527149,9.13644744442172,10
1250.0,1110.1039713853622,0.1,139.89602861463777,11.191682289171021,11
1250.0,600.5203904664924,0.1,649.4796095335076,51.95836876268061,12
1250.0,694.0827780339991,0.1,555.9172219660009,44.47337775728007,13
1250.0,1344.451129045445,0.1,94.45112904544499,7.5560903236355985,14
1250.0,1100.3339941087943,0.1,149.6660058912057,11.973280471296457,15
1250.0,799.2169946187278,0.1,450.78300538127223,36.06264043050178,16
1250.0,969.9720893004989,0.1,280.02791069950115,22.40223285596009,17
1250.0,1133.2185113060189,0.1,116.78148869398115,9.342519095518492,18
1250.0,1330.8647897177964,0.1,80.86478971779638,6.469183177423711,19
1250.0,201.7921271878266,0.2,1048.2078728121735,83.85662982497388,0
1250.0,1013.7318041344532,0.2,236.26819586554677,18.90145566924374,1
1250.0,610.1725712289029,0.2,639.8274287710971,51.18619430168776,2
1250.0,658.9667493351808,0.2,591.0332506648192,47.28266005318554,3
1250.0,604.6289312083493,0.2,645.3710687916507,51.629685503332055,4
1250.0,762.5647283255362,0.2,487.4352716744638,38.99482173395711,5
1250.0,627.4866851171661,0.2,622.5133148828339,49.801065190626716,6
1250.0,1292.7131416782418,0.2,42.713141678241755,3.4170513342593405,7
1250.0,941.8833090108919,0.2,308.11669098910806,24.649335279128646,8
1250.0,818.7878013824607,0.2,431.21219861753934,34.496975889403146,9
1250.0,1559.7737321839313,0.2,309.7737321839313,24.781898574714507,10
1250.0,1622.137876157606,0.2,372.1378761576059,29.77103009260847,11
1250.0,800.6566472174787,0.2,449.34335278252126,35.9474682226017,12
1250.0,412.01884620649724,0.2,837.9811537935027,67.03849230348021,13
1250.0,695.6757030977328,0.2,554.3242969022672,44.34594375218137,14
1250.0,1360.8355358228932,0.2,110.83553582289323,8.866842865831458,15
1250.0,835.0752192352112,0.2,414.9247807647888,33.193982461183104,16
1250.0,704.3624755534291,0.2,545.6375244465709,43.65100195572567,17
1250.0,732.2533873447652,0.2,517.7466126552348,41.419729012418784,18
1250.0,1160.4100870837904,0.2,89.58991291620964,7.167193033296772,19
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,0
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,1
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,2
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,3
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,4
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,5
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,6
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,7
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,8
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,9
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,10
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,11
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,12
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,13
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,14
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,15
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,16
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,17
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,18
1500.0,1469.684278115772,0.0,30.31572188422797,2.021048125615198,19
1500.0,1454.0380173424626,0.01,45.96198265753742,3.0641321771691614,0
1500.0,1447.2117677697834,0.01,52.788232230216636,3.519215482014442,1
1500.0,1432.805322963556,0.01,67.19467703644409,4.479645135762939,2
1500.0,1369.916691763362,0.01,130.083308236638,8.6722205491092,3
1500.0,1482.5643380658794,0.01,17.435661934120617,1.1623774622747078,4
1500.0,1450.4533255806223,0.01,49.54667441937772,3.3031116279585144,5
1500.0,1418.6057856986251,0.01,81.39421430137486,5.426280953424991,6
1500.0,1490.882544607763,0.01,9.117455392236934,0.6078303594824623,7
1500.0,1482.3164209941638,0.01,17.683579005836236,1.1789052670557492,8
1500.0,1471.9081277070622,0.01,28.09187229293775,1.87279148619585,9
1500.0,1440.5045620875599,0.01,59.49543791244014,3.966362527496009,10
1500.0,1410.3645584006697,0.01,89.6354415993303,5.975696106622021,11
1500.0,1407.1146477069203,0.01,92.88535229307968,6.192356819538645,12
1500.0,1434.4688796638154,0.01,65.53112033618459,4.368741355745639,13
1500.0,1451.1100066476022,0.01,48.88999335239782,3.259332890159855,14
1500.0,1455.1069142784938,0.01,44.89308572150617,2.9928723814337443,15
1500.0,1445.9315066594393,0.01,54.068493340560735,3.604566222704049,16
1500.0,1410.7157296272296,0.01,89.28427037277038,5.952284691518026,17
1500.0,1433.0215322511697,0.01,66.97846774883033,4.465231183255355,18
1500.0,1444.3036802183988,0.01,55.69631978160123,3.713087985440082,19
1500.0,1475.222143802117,0.02,24.77785619788301,1.6518570798588674,0
1500.0,1470.8704981956216,0.02,29.12950180437838,1.9419667869585586,1
1500.0,1305.293257851814,0.02,194.7067421481861,12.980449476545738,2
1500.0,1369.1629543668632,0.02,130.83704563313677,8.722469708875783,3
1500.0,1215.9671520347408,0.02,284.0328479652592,18.935523197683946,4
1500.0,1375.5156837963723,0.02,124.48431620362771,8.298954413575181,5
1500.0,1599.6173639411202,0.02,99.61736394112017,6.641157596074679,6
1500.0,1289.4395289221293,0.02,210.56047107787072,14.037364738524714,7
1500.0,1405.2065445030241,0.02,94.79345549697587,6.319563699798392,8
1500.0,1411.1224111649287,0.02,88.87758883507126,5.9251725890047515,9
1500.0,1306.4757435038487,0.02,193.52425649615134,12.901617099743422,10
1500.0,1507.9380294075677,0.02,7.938029407567683,0.5292019605045122,11
1500.0,1286.8282763579452,0.02,213.17172364205476,14.211448242803652,12
1500.0,1305.7079096919638,0.02,194.29209030803622,12.952806020535748,13
1500.0,1450.6768842965107,0.02,49.32311570348929,3.288207713565953,14
1500.0,1463.42647684703,0.02,36.57352315296998,2.4382348768646653,15
1500.0,1223.6629501526606,0.02,276.33704984733936,18.422469989822623,16
1500.0,1298.0324659078913,0.02,201.96753409210874,13.46450227280725,17
1500.0,1351.617611028386,0.02,148.3823889716141,9.892159264774273,18
1500.0,1471.559551006568,0.02,28.440448993432028,1.8960299328954686,19
1500.0,1127.2820680088744,0.05,372.7179319911256,24.847862132741707,0
1500.0,1413.2001417184483,0.05,86.79985828155168,5.786657218770111,1
1500.0,1300.0657695799785,0.05,199.93423042002155,13.328948694668103,2
1500.0,1302.031973949848,0.05,197.96802605015205,13.19786840334347,3
1500.0,1444.8239459814104,0.05,55.17605401858964,3.6784036012393093,4
1500.0,1625.6803429908025,0.05,125.6803429908025,8.378689532720166,5
1500.0,1473.5282951855097,0.05,26.471704814490295,1.7647803209660196,6
1500.0,1212.220928345664,0.05,287.7790716543359,19.185271443622394,7
1500.0,1264.2043748560025,0.05,235.79562514399754,15.71970834293317,8
1500.0,1148.8080557172013,0.05,351.19194428279866,23.41279628551991,9
1500.0,1362.9463374470852,0.05,137.05366255291483,9.136910836860988,10
1500.0,1643.9541225517023,0.05,143.9541225517023,9.596941503446821,11
1500.0,1300.9728916965903,0.05,199.0271083034097,13.26847388689398,12
1500.0,1371.1091620065297,0.05,128.8908379934703,8.592722532898021,13
1500.0,1247.4206119197863,0.05,252.57938808021368,16.838625872014244,14
1500.0,1231.7310384665277,0.05,268.2689615334723,17.88459743556482,15
1500.0,1327.1753222502,0.05,172.8246777498,11.52164518332,16
1500.0,1388.2831424035708,0.05,111.71685759642924,7.447790506428616,17
1500.0,1262.921423699771,0.05,237.0785763002291,15.805238420015272,18
1500.0,1393.455344105428,0.05,106.54465589457209,7.10297705963814,19
1500.0,1495.8242430459884,0.1,4.175756954011604,0.2783837969341069,0
1500.0,887.3126912084213,0.1,612.6873087915787,40.84582058610525,1
1500.0,1412.7811941994428,0.1,87.21880580055722,5.814587053370481,2
1500.0,1543.646530869505,0.1,43.64653086950511,2.9097687246336745,3
1500.0,1341.7607403271693,0.1,158.2392596728307,10.549283978188715,4
1500.0,1035.5025841357915,0.1,464.4974158642085,30.966494390947236,5
1500.0,1120.5979749450187,0.1,379.4020250549813,25.293468336998753,6
1500.0,1327.1920850537642,0.1,172.80791494623577,11.520527663082385,7
1500.0,964.3024185457263,0.1,535.6975814542737,35.71317209695158,8
1500.0,1416.2855163823417,0.1,83.71448361765829,5.580965574510553,9
1500.0,1475.5938004333207,0.1,24.406199566679334,1.6270799711119555,10
1500.0,1146.5467331246123,0.1,353.4532668753877,23.563551125025846,11
1500.0,1222.9645073344961,0.1,277.03549266550385,18.46903284436692,12
1500.0,1060.2048897039372,0.1,439.79511029606283,29.319674019737523,13
1500.0,1050.0761765973978,0.1,449.92382340260224,29.99492156017348,14
1500.0,1478.4203263626273,0.1,21.579673637372707,1.4386449091581806,15
1500.0,1584.600365343526,0.1,84.60036534352594,5.640024356235063,16
1500.0,979.3918405362126,0.1,520.6081594637874,34.707210630919164,17
1500.0,1098.7478923735578,0.1,401.25210762644224,26.75014050842948,18
1500.0,1806.190045705795,0.1,306.190045705795,20.412669713719666,19
1500.0,985.8844205741124,0.2,514.1155794258876,34.27437196172584,0
1500.0,1080.635697610568,0.2,419.36430238943194,27.957620159295466,1
1500.0,1033.1280966723812,0.2,466.87190332761884,31.12479355517459,2
1500.0,144.43168382225636,0.2,1355.5683161777436,90.37122107851624,3
1500.0,571.8256892721688,0.2,928.1743107278312,61.878287381855415,4
1500.0,1521.7799612325796,0.2,21.77996123257958,1.4519974155053053,5
1500.0,1502.6566580758272,0.2,2.656658075827181,0.17711053838847876,6
1500.0,1260.4328398237953,0.2,239.56716017620465,15.971144011746977,7
1500.0,1597.3384453394633,0.2,97.3384453394633,6.489229689297554,8
1500.0,1073.3710345209115,0.2,426.6289654790885,28.441931031939234,9
1500.0,814.0491095313715,0.2,685.9508904686285,45.73005936457523,10
1500.0,1196.756108938124,0.2,303.24389106187596,20.216259404125065,11
1500.0,1227.1905706512575,0.2,272.80942934874247,18.187295289916165,12
1500.0,753.1655057697511,0.2,746.8344942302489,49.788966282016595,13
1500.0,1065.939612260582,0.2,434.06038773941805,28.93735918262787,14
1500.0,706.1585941718731,0.2,793.8414058281269,52.92276038854179,15
1500.0,988.8530445324328,0.2,511.1469554675672,34.07646369783781,16
1500.0,945.3043250313302,0.2,554.6956749686698,36.979711664577984,17
1500.0,1069.1787434156283,0.2,430.82125658437167,28.72141710562478,18
1500.0,1491.5536297248268,0.2,8.446370275173194,0.563091351678213,19
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,0
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,1
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,2
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,3
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,4
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,5
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,6
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,7
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,8
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,9
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,10
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,11
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,12
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,13
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,14
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,15
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,16
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,17
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,18
1750.0,1858.6862697921747,0.0,108.6862697921747,6.210643988124268,19
1750.0,1731.8383237613325,0.01,18.161676238667496,1.0378100707809998,0
1750.0,1761.979097716231,0.01,11.979097716231081,0.6845198694989189,1
1750.0,1841.1265757707688,0.01,91.1265757707688,5.207232901186789,2
1750.0,1733.8683545043712,0.01,16.131645495628845,0.9218083140359341,3
1750.0,1819.5860370591438,0.01,69.58603705914379,3.9763449748082165,4
1750.0,1857.173372533791,0.01,107.17337253379105,6.124192716216632,5
1750.0,1976.1430380198974,0.01,226.1430380198974,12.922459315422707,6
1750.0,1964.6524254412316,0.01,214.65242544123157,12.265852882356091,7
1750.0,1934.3074414463474,0.01,184.3074414463474,10.531853796934138,8
1750.0,1953.1866882628594,0.01,203.18668826285943,11.610667900734825,9
1750.0,1835.7078198314323,0.01,85.70781983143229,4.8975897046532735,10
1750.0,1856.9515701133778,0.01,106.95157011337778,6.111518292193016,11
1750.0,1933.949822592355,0.01,183.94982259235508,10.511418433848862,12
1750.0,1839.6604868324575,0.01,89.66048683245754,5.123456390426145,13
1750.0,1880.3758368286212,0.01,130.37583682862123,7.450047818778356,14
1750.0,1804.3816545312893,0.01,54.381654531289314,3.107523116073675,15
1750.0,1859.5906765422951,0.01,109.59067654229511,6.262324373845435,16
1750.0,1784.252322968843,0.01,34.25232296884292,1.9572755982195953,17
1750.0,1782.2045488162407,0.01,32.20454881624073,1.8402599323566131,18
1750.0,1832.4853010410668,0.01,82.4853010410668,4.713445773775246,19
1750.0,1983.7652370219994,0.02,233.76523702199938,13.35801354411425,0
1750.0,1824.0612667974306,0.02,74.06126679743056,4.232072388424603,1
1750.0,1987.3865859814666,0.02,237.38658598146662,13.564947770369521,2
1750.0,1740.5540136989655,0.02,9.445986301034509,0.5397706457734005,3
1750.0,1697.15289409796,0.02,52.847105902040084,3.019834622973719,4
1750.0,1689.5649956553393,0.02,60.43500434466068,3.453428819694896,5
1750.0,1800.7375182246892,0.02,50.73751822468921,2.8992867556965263,6
1750.0,1767.90066001373,0.02,17.900660013729976,1.0228948579274273,7
1750.0,2023.987274752415,0.02,273.98727475241503,15.656415700138002,8
1750.0,1830.6352752274545,0.02,80.63527522745449,4.607730012997399,9
1750.0,1679.2315824171524,0.02,70.76841758284763,4.043909576162722,10
1750.0,1748.1467605942,0.02,1.8532394057999682,0.10589939461714104,11
1750.0,1802.7675172671268,0.02,52.76751726712678,3.015286700978673,12
1750.0,1882.5074543716296,0.02,132.5074543716296,7.571854535521691,13
1750.0,1883.2087159458936,0.02,133.20871594589357,7.611926625479633,14
1750.0,1809.4634759742962,0.02,59.463475974296216,3.3979129128169263,15
1750.0,1951.5809493807183,0.02,201.58094938071827,11.5189113931839,16
1750.0,1806.2853396851558,0.02,56.285339685155805,3.2163051248660457,17
1750.0,1716.3038629951034,0.02,33.69613700489663,1.92549354313695,18
1750.0,1725.2298747657014,0.02,24.770125234298575,1.4154357276742044,19
1750.0,1860.6282706906893,0.05,110.6282706906893,6.321615468039389,0
1750.0,1789.717033546711,0.05,39.717033546711036,2.2695447740977737,1
1750.0,2050.66826227065,0.05,300.66826227064985,17.18104355832285,2
1750.0,1456.544945026779,0.05,293.45505497322097,16.768860284184058,3
1750.0,1317.4753591817107,0.05,432.5246408182893,24.715693761045102,4
1750.0,1637.605235139264,0.05,112.3947648607359,6.422557992042052,5
1750.0,1810.9593617491048,0.05,60.9593617491048,3.4833920999488455,6
1750.0,1860.475783788966,0.05,110.47578378896605,6.312901930798061,7
1750.0,1430.5017691725923,0.05,319.4982308274077,18.257041761566157,8
1750.0,2090.34858376289,0.05,340.34858376289003,19.448490500736572,9
1750.0,1880.2704132266003,0.05,130.27041322660034,7.444023612948591,10
1750.0,1546.3424375809686,0.05,203.65756241903136,11.637574995373221,11
